matched_2021,new_item_2022,food_category,restaurant,serving_size,serving_size_text,serving_size_unit,serving_size_household,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,potassium
0,1,Beverages,Casey's General Store,16,,fl oz,,5,0,0,0,0,10,0,0,0,0.6,
0,1,Beverages,Dairy Queen,16,,oz,,5,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Del Taco,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
1,0,Beverages,Hooter's,16,,fl oz,,250,0,0,0,0,10,19,2,2,3,
1,0,Beverages,Hooter's,16,,fl oz,,260,0,0,0,0,10,18,1,1,4,
1,0,Beverages,Hooter's,16,,fl oz,,160,0,0,0,0,10,14,0,3,2,
1,0,Beverages,Hooter's,16,,fl oz,,170,0,0,0,0,10,13,0,0,1,
1,0,Beverages,Hooter's,16,,fl oz,,230,0,0,0,0,10,15,1,1,4,
1,0,Beverages,IHOP,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
1,0,Beverages,IHOP,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
0,1,Beverages,IHOP,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
1,0,Beverages,Krispy Kreme,16,,fl oz,,280,0,0,0,0,10,73,0,72,0,
0,1,Beverages,Krispy Kreme,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
0,1,Beverages,Krispy Kreme,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
0,1,Beverages,Krispy Kreme,16,,fl oz,,270,0,0,0,0,10,69,0,67,0,
0,1,Beverages,Krispy Kreme,16,,fl oz,,410,0,0,0,0,10,106,0,104,0,
0,1,Beverages,Krispy Kreme,16,,fl oz,,390,0,0,0,0,10,100,0,98,0,
1,0,Beverages,McDonald's,16,,fl oz,,150,0,0,0,0,10,40,0,40,0,
1,0,Beverages,McDonald's,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
1,0,Beverages,McDonald's,16,,fl oz,,150,0,0,0,0,10,36,0,36,1,
1,0,Beverages,Panera Bread,16,,fl oz,,20,0,0,0,0,10,3,0,0,1,
0,1,Beverages,Panera Bread,16,,fl oz,,15,0,0,0,0,10,3,0,0,1,
0,1,Beverages,Panera Bread,16,,fl oz,,20,0,0,0,0,10,3,0,0,1,
0,1,Beverages,Panera Bread,16,,fl oz,,10,0,0,0,0,10,2,0,0,1,
1,0,Beverages,Red Robin,16,,oz,,190,0,0,0,0,10,15,0,3,1,
1,0,Beverages,Starbucks,16,,fl oz,,5,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,15,0,0,0,0,10,2,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,5,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,5,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,5,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,5,0,0,0,0,10,0,0,0,0,
1,0,Beverages,Starbucks,16,,fl oz,,130,0,0,0,0,10,32,0,30,0,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,5,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
0,1,Beverages,Starbucks,16,,fl oz,,5,0,0,0,0,10,0,0,0,1,
0,1,Beverages,Starbucks,16,,fl oz,,5,0,0,0,0,10,0,0,0,1,
0,1,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
0,1,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
0,1,Beverages,Starbucks,16,,fl oz,,80,0,0,0,0,10,20,0,20,0,
0,1,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
0,1,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,10,0,0,0,1,
0,1,Beverages,Starbucks,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
0,1,Beverages,Starbucks,16,,fl oz,,50,0,0,0,0,10,12,0,11,0,
0,1,Beverages,Starbucks,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
0,1,Beverages,Starbucks,16,,fl oz,,120,0,0,0,0,10,29,1,27,1,
0,1,Beverages,Starbucks,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
0,1,Beverages,Starbucks,16,,fl oz,,50,0,0,0,0,10,12,0,11,0,
0,1,Beverages,Starbucks,16,,fl oz,,120,0,0,0,0,10,28,0,27,0,
1,0,Beverages,Steak 'N Shake,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
1,0,Beverages,Steak 'N Shake,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
1,0,Beverages,Steak 'N Shake,16,,fl oz,,80,0,0,0,0,10,23,0,22,0,
1,0,Beverages,Taco Bell,16,,fl oz,,180,0,0,0,0,10,13,0,0,2,
1,0,Beverages,Whataburger,16,,fl oz,,5,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Whataburger,16,,fl oz,,0,0,0,0,0,10,0,0,0,0,
1,0,Beverages,White Castle,16,,fl oz,,5,0,0,0,0,10,0,0,0,1,
1,0,Beverages,Dickey's Barbeque,16,,fl oz,,119,0,0,0,0,7.2,32,0,32,0,
1,0,Beverages,Dickey's Barbeque,16,,fl oz,,0,0,0,0,0,6,0,0,0,0,
1,0,Beverages,Dickey's Barbeque,16,,fl oz,,117,0,0,0,0,5.7,29,0,29,0,
0,1,Beverages,Auntie Anne's,16,,fl oz,,220,0,0,0,0,5,54,1,52,1,
0,1,Beverages,Auntie Anne's,16,,fl oz,,150,0,0,0,0,5,40,0,40,0,
0,1,Beverages,Auntie Anne's,16,,fl oz,,0,0,0,0,0,5,0,0,0,0,
0,1,Beverages,Auntie Anne's,16,,fl oz,,170,0,0,0,0,5,42,0,40,0,
0,1,Beverages,Casey's General Store,16,,fl oz,,130,0,0,0,0,5,32,0,32,0,
1,0,Beverages,Chili's,16,,fl oz,,130,0,0,0,0,5,4,0,0,0,
1,0,Beverages,Hooter's,16,,fl oz,,190,0,0,0,0,5,14,1,0,2,
1,0,Beverages,Hooter's,16,,fl oz,,120,0,0,0,0,5,6,0,0,1,
1,0,Beverages,Hooter's,16,,fl oz,,160,0,0,0,0,5,14,0,0,1,
1,0,Beverages,Hooter's,16,,fl oz,,110,0,0,0,,5,4,,,1,
1,0,Beverages,Hooter's,16,,fl oz,,210,0,0,0,0,5,14,0,0,2,
0,1,Beverages,McDonald's,16,,fl oz,,160,0,0,0,0,5,44,0,44,0,
1,0,Beverages,Olive Garden,16,,oz,,230,0,0,0,0,5,16,0,14,3,
1,0,Beverages,Panera Bread,16,,fl oz,,10,0,0,0,0,5,2,0,0,1,
0,1,Beverages,Panera Bread,16,,fl oz,,20,0,0,0,0,5,4,0,0,0,
1,0,Beverages,Red Robin,16,,oz,,130,0,0,0,0,5,4,0,0,1,
1,0,Beverages,Red Robin,16,,oz,,190,0,0,0,0,5,12,3,0,3,
0,1,Beverages,Red Robin,16,,oz,,290,0,0,0,0,5,21,1,1,4,
1,0,Beverages,Starbucks,16,,fl oz,,5,0,0,0,0,5,0,0,0,0,
1,0,Beverages,Starbucks,16,,fl oz,,5,0,0,0,0,5,0,0,0,0,
1,0,Beverages,Steak 'N Shake,16,,fl oz,,50,0,0,0,0,5,12,0,12,0,
1,0,Beverages,Taco Bell,16,,fl oz,,200,0,0,0,0,5,18,0,9,2,
1,0,Beverages,Taco Bell,16,,fl oz,,130,0,0,0,0,5,4,0,0,0,
1,0,Beverages,Dickey's Barbeque,16,,fl oz,,44,0,0,0,0,4,11,0,11,0,
1,0,Beverages,Applebee's,16,,fl oz,,260,0,0,0,0,0,65,0,55,0,
0,1,Beverages,Auntie Anne's,16,,fl oz,,230,0,0,0,0,0,20,1,58,0,
0,1,Beverages,Auntie Anne's,16,,fl oz,,90,0,0,0,0,0,23,23,0,0,
0,1,Beverages,Auntie Anne's,16,,fl oz,,0,0,0,0,0,0,0,0,0,0,
1,0,Toppings & Ingredients,Big Boy/Frisch's Big Boy,16,,oz,,40,0,0,0,0,0,10,0,10,0,
1,0,Toppings & Ingredients,Big Boy/Frisch's Big Boy,16,,oz,,40,0,0,0,0,0,10,0,10,0,
1,0,Toppings & Ingredients,Big Boy/Frisch's Big Boy,16,,oz,,40,0,0,0,0,0,10,0,10,0,
0,1,Beverages,Casey's General Store,16,,fl oz,,120,0,0,0,0,0,30.7,0,29.3,0,
0,1,Beverages,Casey's General Store,16,,fl oz,,120,0,0,0,0,0,30.7,0,30.7,0,
0,1,Beverages,Casey's General Store,16,,fl oz,,120,0,0,0,0,0,30.7,0,29.3,0,
0,1,Toppings & Ingredients,Casey's General Store,16,,fl oz,,0,0,0,0,0,0,0.4,0,0,0,
0,1,Toppings & Ingredients,Casey's General Store,16,,fl oz,,0,0,0,0,0,0,0.3,0,0,0,
0,1,Toppings & Ingredients,Casey's General Store,16,,fl oz,,0,0,0,0,0,0,0.4,0,0,0,
0,1,Toppings & Ingredients,Casey's General Store,16,,fl oz,,0,0,0,0,0,0,0.3,0,0,0,
1,0,Beverages,Chili's,16,,fl oz,,150,0,0,0,0,0,9,0,0,1,
1,0,Beverages,Chili's,16,,fl oz,,170,0,0,0,0,0,15,0,4,1,
1,0,Beverages,Chili's,16,,fl oz,,130,0,0,0,0,0,3,0,0,1,
1,0,Beverages,Chili's,16,,fl oz,,220,0,0,0,0,0,17,0,0,0,
1,0,Beverages,Chili's,16,,fl oz,,180,0,0,0,0,0,17,0,0,0,
1,0,Beverages,Chili's,16,,fl oz,,300,0,0,0,0,0,27,0,0,0,
1,0,Beverages,Del Taco,16,,fl oz,,10,0,0,0,0,0,2,0,0,0,
1,0,Beverages,Einstein Bros,16,,fl oz,,0,0,0,0,0,0,0,0,0,0,
1,0,Toppings & Ingredients,Golden Corral,16,,g,,15,0,0,0,0,0,3,0,2,0,
1,0,Desserts,Golden Corral,16,,g,,60,0,0,0,0,0,15,0,14,0,
1,0,Beverages,Hooter's,16,,fl oz,,180,2.5,2.5,2.5,0,0,2,2,2,2,
1,0,Beverages,Hooter's,16,,fl oz,,230,2.5,2.5,2.5,0,0,2,2,2,2,
1,0,Beverages,Hooter's,16,,fl oz,,270,0,0,0,0,0,18,0,0,4,
1,0,Beverages,Hooter's,16,,fl oz,,150,0,0,0,0,0,11,0,1,1,
1,0,Beverages,Hooter's,16,,fl oz,,170,0,0,0,0,0,16,0,0,1,
1,0,Beverages,Hooter's,16,,fl oz,,210,0,0,0,0,0,14,0,0,2,
1,0,Beverages,Hooter's,16,,fl oz,,180,1,,,,0,11,,,2,
1,0,Beverages,Hooter's,16,,fl oz,,210,0,0,0,0,0,14,0,0,2,
1,0,Beverages,Hooter's,16,,fl oz,,210,0,0,0,0,0,14,0,14,2,
1,0,Beverages,Hooter's,16,,fl oz,,170,0,0,0,0,0,13,0,1,1,
0,1,Beverages,McDonald's,16,,fl oz,,190,0,0,0,0,0,39,0,39,3,
0,1,Beverages,McDonald's,16,,fl oz,,0,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Red Robin,16,,oz,,200,0,0,0,0,0,19,0,0,2,
1,0,Beverages,Red Robin,16,,oz,,180,0,0,0,0,0,14,1,0,3,
1,0,Toppings & Ingredients,Round Table Pizza,16,,slices,,0,0,0,0,0,0,0,0,0,0,
1,0,Toppings & Ingredients,Round Table Pizza,16,,slices,,0,0,0,0,0,0,0,0,0,0,
1,0,Toppings & Ingredients,Round Table Pizza,16,,slices,,0,0,0,0,0,0,0,0,0,0,
1,0,Toppings & Ingredients,Round Table Pizza,16,,slices,,0,0,0,0,0,0,0,0,0,0,
1,0,Toppings & Ingredients,Round Table Pizza,16,,slices,,10,0,0,0,0,0,2,0,2,0,
1,0,Toppings & Ingredients,Round Table Pizza,16,,slices,,0,0,0,0,0,0,0,0,0,0,
1,0,Toppings & Ingredients,Round Table Pizza,16,,slices,,20,0,0,0,0,0,3,0,0,1,
1,0,Toppings & Ingredients,Round Table Pizza,16,,slices,,0,0,0,0,0,0,0,0,0,0,
1,0,Toppings & Ingredients,Round Table Pizza,16,,slices,,0,0,0,0,0,0,0,0,0,0,
1,0,Toppings & Ingredients,Round Table Pizza,16,,slices,,0,0,0,0,0,0,0,0,0,0,
1,0,Toppings & Ingredients,Round Table Pizza,16,,slices,,0,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Shake Shack,16,,fl oz,,210,0,0,0,0,0,17,0,0,2,
1,0,Beverages,Sonic,16,,oz,,0,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,0,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,0,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,0,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,0,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Starbucks,16,,fl oz,,0,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,0,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,10,0,0,0,0,0,0,0,0,1,
1,0,Beverages,Starbucks,16,,fl oz,,0,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Starbucks,16,,fl oz,,0,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Starbucks,16,,fl oz,,0,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Starbucks,16,,fl oz,,0,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Starbucks,16,,fl oz,,0,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Steak 'N Shake,16,,fl oz,,80,0,0,0,0,0,22,0,22,0,
1,0,Beverages,Steak 'N Shake,16,,fl oz,,80,0,0,0,0,0,23,0,23,0,
1,0,Beverages,Taco Bell,16,,fl oz,,210,0,0,0,0,0,14,0,0,2,
1,0,Beverages,Taco Bell,16,,fl oz,,150,0,0,0,0,0,9,0,0,1,
1,0,Beverages,Taco Bell,16,,fl oz,,190,0,0,0,0,0,14,0,0,2,
1,0,Beverages,Taco Bell,16,,fl oz,,230,0,0,0,0,0,20,0,0,3,
1,0,Beverages,Taco Bell,16,,fl oz,,130,0,0,0,0,0,9,0,0,1,
1,0,Beverages,Taco Bell,16,,fl oz,,210,0,0,0,0,0,19,0,0,3,
1,0,Beverages,Taco Bell,16,,fl oz,,290,0,0,0,0,0,24,0,15,5,
1,0,Beverages,Taco Bell,16,,fl oz,,300,0,0,0,0,0,24,0,15,5,
1,0,Beverages,Taco Bell,16,,fl oz,,170,0,0,0,0,0,13,0,0,1,
1,0,Beverages,Taco Bell,16,,fl oz,,190,0,0,0,0,0,15,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,140,0,0,0,0,0,9,0,0,1,
1,0,Beverages,Taco Bell,16,,fl oz,,190,0,0,0,0,0,19,0,0,1,
1,0,Beverages,Taco Bell,16,,fl oz,,180,0,0,0,0,0,12,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,210,0,0,0,0,0,13,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,240,0,0,0,0,0,19,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,140,0,0,0,0,0,15,0,0,2,
1,0,Beverages,Taco Bell,16,,fl oz,,230,0,0,0,0,0,18,0,18,0,
1,0,Beverages,Taco Bell,16,,fl oz,,240,0,0,0,0,0,25,0,0,3,
1,0,Beverages,Taco Bell,16,,fl oz,,130,0,0,0,0,0,7,0,0,1,
1,0,Beverages,Taco Bell,16,,fl oz,,120,0,0,0,0,0,3,0,2,,
1,0,Beverages,Taco Bell,16,,fl oz,,170,0,0,0,0,0,15,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,300,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,210,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,200,0,0,0,0,0,18,0,0,2,
1,0,Beverages,Taco Bell,16,,fl oz,,190,0,0,0,0,0,19,0,0,1,
1,0,Beverages,Taco Bell,16,,fl oz,,230,0,0,0,0,0,19,0,0,,
1,0,Beverages,Taco Bell,16,,fl oz,,260,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,220,0,0,0,0,0,19,0,0,3,
1,0,Beverages,Taco Bell,16,,fl oz,,180,0,0,0,0,0,15,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,220,0,0,0,0,0,17,0,0,3,
1,0,Beverages,Taco Bell,16,,fl oz,,180,0,0,0,0,0,18,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,190,0,0,0,0,0,15,0,0,3,
1,0,Beverages,Taco Bell,16,,fl oz,,130,0,0,0,0,0,3,0,0,,
1,0,Beverages,Taco Bell,16,,fl oz,,200,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,250,0,0,0,0,0,19,0,0,2,
1,0,Beverages,Taco Bell,16,,fl oz,,260,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,220,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,280,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,200,0,0,0,0,0,0,0,0,0,
1,0,Beverages,Taco Bell,16,,fl oz,,310,0,0,0,0,0,21,0,0,0,
0,1,Beverages,Taco Bell,16,,fl oz,,260,0,0,0,0,0,33,0,27,0,
0,1,Beverages,Taco Bell,16,,fl oz,,280,0,0,0,0,0,22,0,0,0,
0,1,Beverages,Taco Bell,16,,fl oz,,220,0,0,0,0,0,17,0,0,0,
0,1,Beverages,Taco Bell,16,,fl oz,,230,0,0,0,0,0,21,0,0,3,
0,1,Beverages,Taco Bell,16,,fl oz,,120,0,0,0,0,0,4,0,0,0,
0,1,Beverages,Taco Bell,16,,fl oz,,230,0,0,0,0,0,19,0,0,0,
0,1,Beverages,Taco Bell,16,,fl oz,,200,0,0,0,0,0,20,0,0,0,
0,1,Beverages,Taco Bell,16,,fl oz,,130,0,0,0,0,0,7,0,0,0,
0,1,Beverages,Taco Bell,16,,fl oz,,240,0,0,0,0,0,15,0,0,3,
0,1,Beverages,Taco Bell,16,,fl oz,,110,0,0,0,0,0,7,0,0,,
0,1,Beverages,Taco Bell,16,,fl oz,,170,0,0,0,0,0,15,0,0,0,
0,1,Beverages,Taco Bell,16,,fl oz,,250,0,0,0,0,0,20,0,0,3,
0,1,Beverages,Taco Bell,16,,fl oz,,240,0,0,0,0,0,18,0,0,3,
0,1,Beverages,Taco Bell,16,,fl oz,,100,0,0,0,0,0,23,0,6,2,
0,1,Beverages,Taco Bell,16,,fl oz,,230,0,0,0,0,0,18,0,0,3,
0,1,Beverages,Taco Bell,16,,fl oz,,230,0,0,0,0,0,16,0,0,3,
0,1,Beverages,Taco Bell,16,,fl oz,,100,0,0,0,0,0,3,0,0,0,
0,1,Beverages,Taco Bell,16,,fl oz,,290,0,0,0,0,0,27,0,0,3,
1,0,Beverages,White Castle,16,,fl oz,,0,0,0,0,0,0,0,0,0,0,
0,1,Beverages,Baskin Robbins,16,,fl oz,,,,,,,,,,,,
1,0,Beverages,Hooter's,16,,fl oz,,130,0,0,0,,,8,,,1,
1,0,Beverages,Hooter's,16,,fl oz,,170,0,0,0,,,12,,,2,
1,0,Beverages,Hooter's,16,,fl oz,,140,,,,,,,,0,,
1,0,Beverages,Hooter's,16,,fl oz,,110,0,0,0,,,3,,,1,
1,0,Beverages,Hooter's,16,,fl oz,,240,,,,,,,,,,
1,0,Beverages,Hooter's,16,,fl oz,,180,,,,,,,,,,
1,0,Beverages,Hooter's,16,,fl oz,,180,0,0,0,,,14,,,0,
1,0,Beverages,Hooter's,16,,fl oz,,300,,,,,,,,,,
1,0,Beverages,Hooter's,16,,fl oz,,180,,,,,,,,,,
1,0,Beverages,Hooter's,16,,fl oz,,150,0,0,0,,,9,,,1,
1,0,Beverages,Hooter's,16,,fl oz,,190,0,0,0,,,14,,,2,
1,0,Beverages,Longhorn Steakhouse,16,,oz,,270,,,,,,,,,,
0,1,Beverages,Starbucks,16,,fl oz,,,,,,,,,,,,
1,0,Toppings & Ingredients,Dickey's Barbeque,15,,oz,,112,6.7,1,0.1,0,13088,10,0,2.5,2.7,
1,0,Toppings & Ingredients,Dickey's Barbeque,15,,oz,,142,7.7,1,0.1,0,12862,14,3.2,2.5,3,
1,0,Toppings & Ingredients,Dickey's Barbeque,15,,oz,,276,3.6,0.4,0,0,8280,55,1.9,42,1.8,
1,0,Toppings & Ingredients,Dickey's Barbeque,15,,oz,,310,1.9,0.1,0,0,2956,66,1.9,54,2.6,
1,0,Toppings & Ingredients,Dickey's Barbeque,15,,oz,,408,1,0,0,0,2541,92,2.8,76,0.4,
1,0,Toppings & Ingredients,Dickey's Barbeque,15,,oz,,364,0,0,0,0,2430,85,0,73,0,
1,0,Toppings & Ingredients,Dickey's Barbeque,15,,oz,,670,0,0,0,0,2071,162,0,120,0,
1,0,Sandwiches,Denny's,15,,oz,,890,55,14,0,100,2070,59,10,12,44,
0,1,Burgers,Denny's,15,,oz,,1000,66,23,1.5,160,2060,53,2,13,47,
0,1,Entrees,Denny's,15,,oz,,730,37,12,0,400,2020,64,2,9,32,
1,0,Appetizers & Sides,Denny's,15,,oz,,870,55,19,0.5,95,1820,69,6,9,25,
1,0,Burgers,Denny's,15,,oz,,880,50,21,1.5,150,1480,62,3,21,48,
1,0,Burgers,Denny's,15,,oz,,1020,69,24,1.5,160,1420,54,6,11,48,
1,0,Burgers,Denny's,15,,oz,,920,52,23,3,215,1260,49,2,10,61,
1,0,Toppings & Ingredients,Denny's,15,,oz,,90,0,0,0,0,1130,19,2,11,4,
1,0,Entrees,Denny's,15,,oz,,450,12,2.5,0,30,860,59,5,22,27,
0,1,Entrees,Outback Steakhouse,15,,oz,,1110,88,38,0,310,650,1,0,0,73,
1,0,Desserts,Casey's General Store,15,,bites,,680,75,16.9,0,0,375,101.3,3.8,68,8,
1,0,Beverages,Denny's,15,,oz,,290,4.5,2,0,25,300,46,0,46,16,
1,0,Beverages,Denny's,15,,oz,,230,9,6,0,35,220,22,0,22,15,
0,1,Toppings & Ingredients,Subway,15,,g,,80,6,3,0,15,170,1,0,1,5,
1,0,Beverages,Denny's,15,,oz,,340,0.5,0,0,0,105,86,2,73,4,
0,1,Beverages,Denny's,15,,oz,,340,0,0,0,0,95,86,0,78,3,
0,1,Beverages,Denny's,15,,oz,,330,0.5,0,0,0,95,82,2,68,4,
1,0,Desserts,Golden Corral,15,,g,,70,2.5,0.5,0,5,70,9,0,6,1,
1,0,Beverages,Denny's,15,,oz,,240,0,0,0,0,65,60,0,60,2,
1,0,Beverages,BJ's Restaurant & Brewhouse,15,,oz,,130,0,0,0,0,22,31,0,30,0,
1,0,Beverages,Denny's,15,,oz,,210,0,0,0,0,10,52,0,49,1,
1,0,Toppings & Ingredients,Golden Corral,15,,g,,70,4,4,0,0,5,10,0,9,0,
1,0,Beverages,Denny's,15,,oz,,210,0,0,0,0,0,57,0,53,0,
1,0,Beverages,Denny's,15,,oz,,210,0,0,0,0,0,51,0,45,3,
1,0,Toppings & Ingredients,Golden Corral,15,,g,,5,0,0,0,0,0,0,0,0,0,
1,0,Toppings & Ingredients,Golden Corral,15,,g,,120,14,2,0,0,0,0,0,0,0,
0,1,Beverages,Starbucks,14.5,,fl oz,,0,0,0,0,0,15,1,0,0,0,
1,0,Beverages,Starbucks,14.5,,fl oz,,100,0,0,0,0,10,24,0,22,0,
0,1,Entrees,Denny's,14,,oz,,1040,62,22,0,80,3360,85,4,4,41,
1,0,Entrees,Denny's,14,,oz,,960,56,21,2.5,120,2240,78,3,4,35,
1,0,Entrees,Denny's,14,,oz,,810,43,13,1.5,60,1850,82,2,4,22,
0,1,Desserts,Casey's General Store,14,,oz,,1720,52.9,33.1,0,0,1124.5,304.3,13.2,210,27,
1,0,Appetizers & Sides,The Capital Grille,14,,oz,,890,65,28,2,190,960,4,0,0,72,
1,0,Desserts,Denny's,14,,oz,,830,27,15,0,65,690,142,4,100,7,
1,0,Entrees,The Capital Grille,14,,oz,,220,16,9,0,65,650,13,1,3,6,
1,0,Salads,The Capital Grille,14,,oz,,710,42,17,1.5,220,630,0,0,0,83,
1,0,Salads,Denny's,14,,oz,,480,34,12,0,255,610,23,7,6,22,
1,0,Soup,The Capital Grille,14,,oz,,650,39,16,1.5,200,580,0,0,0,77,
1,0,Burgers,The Capital Grille,14,,oz,,730,41,20,2,255,510,5,1,2,85,
0,1,Desserts,Sonic,14,,oz,,830,47,22,1,90,490,91,1,62,9,
1,0,Toppings & Ingredients,Domino's,14,,g,,5,0,0,0,0,400,1,0,0,0,
0,1,Toppings & Ingredients,Subway,14,,g,,5,0,0,0,0,350,1,0,0,0,
1,0,Toppings & Ingredients,Domino's,14,,g,,70,6,2.5,0,15,260,0,0,0,4,
0,1,Toppings & Ingredients,Arby's,14,,g,,70,5,1.5,0,15,250,1,0,1,5,
